 &plot nbnd=  38, nks=  1401 /
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.119   -5.119
   -1.475   -1.475   -1.454   -1.454   -0.032   -0.032    0.352    0.352    0.391    0.391
    4.703    4.703    5.791    5.791    6.283    6.283    7.064    7.064    9.855    9.855
   10.877   10.877   11.270   11.270   13.558   13.558   14.649   14.649
            0.000000  0.132583  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.117   -5.117
   -1.475   -1.475   -1.453   -1.453   -0.031   -0.031    0.351    0.351    0.391    0.391
    4.687    4.687    5.786    5.786    6.275    6.275    7.078    7.078    9.854    9.854
   10.879   10.879   11.279   11.279   13.578   13.578   14.627   14.627
            0.000000  0.134792  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.116   -5.116
   -1.475   -1.475   -1.453   -1.453   -0.031   -0.031    0.351    0.351    0.392    0.392
    4.671    4.671    5.781    5.781    6.266    6.266    7.092    7.092    9.852    9.852
   10.882   10.882   11.288   11.288   13.598   13.598   14.605   14.605
            0.000000  0.137002  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.114   -5.114
   -1.475   -1.475   -1.452   -1.452   -0.030   -0.030    0.351    0.351    0.392    0.392
    4.655    4.655    5.776    5.776    6.258    6.258    7.105    7.105    9.850    9.850
   10.884   10.884   11.297   11.297   13.618   13.618   14.584   14.584
            0.000000  0.139212  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.113   -5.113
   -1.474   -1.474   -1.451   -1.451   -0.030   -0.030    0.351    0.351    0.393    0.393
    4.639    4.639    5.771    5.771    6.249    6.249    7.119    7.119    9.847    9.847
   10.888   10.888   11.306   11.306   13.638   13.638   14.563   14.563
            0.000000  0.141421  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.111   -5.111
   -1.474   -1.474   -1.451   -1.451   -0.029   -0.029    0.351    0.351    0.393    0.393
    4.623    4.623    5.766    5.766    6.241    6.241    7.133    7.133    9.845    9.845
   10.891   10.891   11.316   11.316   13.658   13.658   14.542   14.542
            0.000000  0.143631  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.109   -5.109
   -1.474   -1.474   -1.450   -1.450   -0.029   -0.029    0.350    0.350    0.394    0.394
    4.607    4.607    5.761    5.761    6.232    6.232    7.147    7.147    9.842    9.842
   10.895   10.895   11.325   11.325   13.678   13.678   14.521   14.521
            0.000000  0.145841  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.107   -5.107
   -1.474   -1.474   -1.449   -1.449   -0.028   -0.028    0.350    0.350    0.394    0.394
    4.591    4.591    5.755    5.755    6.223    6.223    7.161    7.161    9.839    9.839
   10.899   10.899   11.335   11.335   13.697   13.697   14.501   14.501
            0.000000  0.148050  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.106   -5.106
   -1.474   -1.474   -1.449   -1.449   -0.027   -0.027    0.350    0.350    0.395    0.395
    4.575    4.575    5.750    5.750    6.214    6.214    7.175    7.175    9.836    9.836
   10.903   10.903   11.344   11.344   13.717   13.717   14.481   14.481
            0.000000  0.150260  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.104   -5.104
   -1.473   -1.473   -1.448   -1.448   -0.027   -0.027    0.350    0.350    0.395    0.395
    4.559    4.559    5.744    5.744    6.205    6.205    7.189    7.189    9.833    9.833
   10.908   10.908   11.354   11.354   13.737   13.737   14.461   14.461
            0.000000  0.152470  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.102   -5.102
   -1.473   -1.473   -1.447   -1.447   -0.026   -0.026    0.349    0.349    0.396    0.396
    4.543    4.543    5.739    5.739    6.196    6.196    7.203    7.203    9.830    9.830
   10.913   10.913   11.364   11.364   13.757   13.757   14.442   14.442
            0.000000  0.154680  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.100   -5.100
   -1.473   -1.473   -1.447   -1.447   -0.026   -0.026    0.349    0.349    0.396    0.396
    4.527    4.527    5.733    5.733    6.187    6.187    7.217    7.217    9.826    9.826
   10.919   10.919   11.374   11.374   13.776   13.776   14.423   14.423
            0.000000  0.156889  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.098   -5.098
   -1.473   -1.473   -1.446   -1.446   -0.025   -0.025    0.349    0.349    0.397    0.397
    4.511    4.511    5.727    5.727    6.178    6.178    7.231    7.231    9.822    9.822
   10.924   10.924   11.384   11.384   13.795   13.795   14.405   14.405
            0.000000  0.159099  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.096   -5.096
   -1.473   -1.473   -1.445   -1.445   -0.024   -0.024    0.349    0.349    0.397    0.397
    4.495    4.495    5.721    5.721    6.168    6.168    7.245    7.245    9.818    9.818
   10.930   10.930   11.395   11.395   13.814   13.814   14.387   14.387
            0.000000  0.161309  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.094   -5.094
   -1.472   -1.472   -1.445   -1.445   -0.024   -0.024    0.348    0.348    0.398    0.398
